,team_api_id,team_long_name,team_short_name,team_fifa_api_id,id,date,buildUpPlaySpeed,buildUpPlaySpeedClass,buildUpPlayDribbling,buildUpPlayDribblingClass,buildUpPlayPassing,buildUpPlayPassingClass,buildUpPlayPositioningClass,chanceCreationPassing,chanceCreationPassingClass,chanceCreationCrossing,chanceCreationCrossingClass,chanceCreationShooting,chanceCreationShootingClass,chanceCreationPositioningClass,defencePressure,defencePressureClass,defenceAggression,defenceAggressionClass,defenceTeamWidth,defenceTeamWidthClass,defenceDefenderLineClass
447,8576,AC Ajaccio,AJA,614,13,2013-09-20,59,Balanced,57.0,Little,52,Mixed,Organised,48,Normal,34,Normal,52,Normal,Organised,38,Medium,47,Press,53,Normal,Cover
448,8576,AC Ajaccio,AJA,614,14,2014-09-19,59,Balanced,57.0,Normal,52,Mixed,Organised,48,Normal,38,Normal,52,Normal,Organised,38,Medium,47,Press,53,Normal,Cover
449,8576,AC Ajaccio,AJA,614,15,2015-09-10,59,Balanced,57.0,Normal,52,Mixed,Organised,48,Normal,38,Normal,52,Normal,Organised,38,Medium,47,Press,53,Normal,Cover
450,4087,Évian Thonon Gaillard FC,ETG,111271,411,2011-02-22,35,Balanced,51.0,Little,65,Mixed,Organised,50,Normal,65,Normal,65,Normal,Organised,45,Medium,55,Press,65,Normal,Cover
451,4087,Évian Thonon Gaillard FC,ETG,111271,412,2012-02-22,53,Balanced,51.0,Little,44,Mixed,Organised,52,Normal,52,Normal,64,Normal,Organised,47,Medium,56,Press,50,Normal,Cover
452,4087,Évian Thonon Gaillard FC,ETG,111271,413,2013-09-20,53,Balanced,51.0,Little,44,Mixed,Organised,52,Normal,52,Normal,64,Normal,Organised,47,Medium,56,Press,50,Normal,Cover
453,4087,Évian Thonon Gaillard FC,ETG,111271,414,2014-09-19,61,Balanced,51.0,Normal,44,Mixed,Organised,52,Normal,61,Normal,48,Normal,Organised,47,Medium,56,Press,50,Normal,Cover
454,4087,Évian Thonon Gaillard FC,ETG,111271,415,2015-09-10,58,Balanced,35.0,Normal,56,Mixed,Organised,52,Normal,61,Normal,51,Normal,Organised,47,Medium,43,Press,50,Normal,Cover
455,9836,Dijon FCO,DIJ,110569,351,2010-02-22,55,Balanced,54.0,Little,40,Mixed,Organised,40,Normal,40,Normal,55,Normal,Organised,30,Deep,60,Press,30,Narrow,Offside Trap
456,9836,Dijon FCO,DIJ,110569,352,2011-02-22,65,Balanced,54.0,Little,50,Mixed,Organised,50,Normal,65,Normal,50,Normal,Organised,35,Medium,45,Press,50,Normal,Cover
457,9836,Dijon FCO,DIJ,110569,353,2012-02-22,51,Balanced,54.0,Little,49,Mixed,Organised,49,Normal,52,Normal,52,Normal,Organised,45,Medium,46,Press,58,Normal,Cover
458,9836,Dijon FCO,DIJ,110569,354,2013-09-20,51,Balanced,54.0,Little,49,Mixed,Organised,49,Normal,52,Normal,52,Normal,Organised,45,Medium,46,Press,58,Normal,Cover
459,9836,Dijon FCO,DIJ,110569,355,2014-09-19,51,Balanced,54.0,Normal,49,Mixed,Organised,49,Normal,52,Normal,52,Normal,Organised,45,Medium,46,Press,58,Normal,Cover
460,9836,Dijon FCO,DIJ,110569,356,2015-09-10,51,Balanced,54.0,Normal,49,Mixed,Organised,49,Normal,52,Normal,52,Normal,Organised,45,Medium,46,Press,58,Normal,Cover
461,9837,Stade de Reims,REI,379,1072,2011-02-22,35,Balanced,58.0,Little,50,Mixed,Organised,65,Normal,50,Normal,50,Normal,Organised,45,Medium,45,Press,50,Normal,Cover
462,9837,Stade de Reims,REI,379,1073,2012-02-22,61,Balanced,58.0,Little,48,Mixed,Organised,48,Normal,52,Normal,50,Normal,Organised,33,Deep,44,Press,50,Normal,Cover
463,9837,Stade de Reims,REI,379,1074,2013-09-20,61,Balanced,58.0,Little,48,Mixed,Organised,48,Normal,52,Normal,50,Normal,Organised,33,Deep,44,Press,50,Normal,Cover
464,9837,Stade de Reims,REI,379,1075,2014-09-19,48,Balanced,58.0,Normal,48,Mixed,Organised,48,Normal,52,Normal,50,Normal,Organised,33,Deep,44,Press,50,Normal,Cover
465,9837,Stade de Reims,REI,379,1076,2015-09-10,48,Balanced,37.0,Normal,49,Mixed,Organised,48,Normal,52,Normal,58,Normal,Organised,33,Deep,44,Press,50,Normal,Cover
466,7794,SC Bastia,BAS,58,1137,2010-02-22,40,Balanced,61.0,Little,45,Mixed,Organised,50,Normal,35,Normal,55,Normal,Organised,70,High,70,Double,70,Wide,Offside Trap
467,7794,SC Bastia,BAS,58,1138,2012-02-22,50,Balanced,61.0,Little,50,Mixed,Organised,50,Normal,51,Normal,49,Normal,Organised,44,Medium,45,Press,50,Normal,Cover
468,7794,SC Bastia,BAS,58,1139,2013-09-20,50,Balanced,61.0,Little,50,Mixed,Organised,50,Normal,51,Normal,49,Normal,Organised,44,Medium,45,Press,50,Normal,Cover
469,7794,SC Bastia,BAS,58,1140,2014-09-19,67,Fast,61.0,Normal,43,Mixed,Organised,56,Normal,51,Normal,49,Normal,Organised,39,Medium,47,Press,48,Normal,Cover
470,7794,SC Bastia,BAS,58,1141,2015-09-10,61,Balanced,61.0,Normal,52,Mixed,Organised,56,Normal,51,Normal,49,Normal,Organised,44,Medium,55,Press,48,Normal,Cover
471,10242,ES Troyes AC,TRO,294,1288,2011-02-22,35,Balanced,48.0,Little,50,Mixed,Organised,50,Normal,50,Normal,35,Normal,Organised,45,Medium,45,Press,50,Normal,Cover
472,10242,ES Troyes AC,TRO,294,1289,2012-02-22,49,Balanced,48.0,Little,51,Mixed,Organised,52,Normal,49,Normal,49,Normal,Organised,43,Medium,42,Press,52,Normal,Cover
473,10242,ES Troyes AC,TRO,294,1290,2013-09-20,49,Balanced,48.0,Little,51,Mixed,Organised,52,Normal,49,Normal,49,Normal,Organised,43,Medium,42,Press,52,Normal,Cover
474,10242,ES Troyes AC,TRO,294,1291,2014-09-19,49,Balanced,48.0,Normal,51,Mixed,Organised,52,Normal,49,Normal,46,Normal,Organised,43,Medium,42,Press,52,Normal,Cover
475,10242,ES Troyes AC,TRO,294,1292,2015-09-10,49,Balanced,48.0,Normal,51,Mixed,Organised,52,Normal,49,Normal,46,Normal,Organised,43,Medium,42,Press,52,Normal,Cover
476,9747,En Avant de Guingamp,GUI,62,544,2010-02-22,35,Balanced,58.0,Little,30,Short,Organised,45,Normal,55,Normal,70,Lots,Organised,30,Deep,65,Press,30,Narrow,Offside Trap
477,9747,En Avant de Guingamp,GUI,62,545,2012-02-22,52,Balanced,58.0,Little,48,Mixed,Organised,53,Normal,49,Normal,48,Normal,Organised,33,Deep,43,Press,49,Normal,Cover
478,9747,En Avant de Guingamp,GUI,62,546,2013-09-20,52,Balanced,58.0,Little,48,Mixed,Organised,53,Normal,49,Normal,59,Normal,Organised,46,Medium,43,Press,49,Normal,Cover
479,9747,En Avant de Guingamp,GUI,62,547,2014-09-19,63,Balanced,58.0,Normal,48,Mixed,Organised,53,Normal,49,Normal,48,Normal,Organised,43,Medium,47,Press,49,Normal,Cover
480,9747,En Avant de Guingamp,GUI,62,548,2015-09-10,63,Balanced,37.0,Normal,58,Mixed,Organised,42,Normal,56,Normal,36,Normal,Organised,49,Medium,47,Press,49,Normal,Cover
481,8550,FC Metz,MET,68,825,2010-02-22,50,Balanced,42.0,Little,30,Short,Organised,50,Normal,60,Normal,65,Normal,Organised,30,Deep,50,Press,30,Narrow,Offside Trap
482,8550,FC Metz,MET,68,826,2011-02-22,65,Balanced,42.0,Little,65,Mixed,Organised,35,Normal,65,Normal,50,Normal,Organised,35,Medium,35,Press,65,Normal,Cover
483,8550,FC Metz,MET,68,827,2012-02-22,50,Balanced,42.0,Little,49,Mixed,Organised,49,Normal,54,Normal,53,Normal,Organised,46,Medium,47,Press,50,Normal,Cover
484,8550,FC Metz,MET,68,828,2014-09-19,55,Balanced,42.0,Normal,49,Mixed,Organised,49,Normal,54,Normal,53,Normal,Organised,46,Medium,54,Press,50,Normal,Cover
485,8550,FC Metz,MET,68,829,2015-09-10,55,Balanced,48.0,Normal,49,Mixed,Organised,46,Normal,54,Normal,53,Normal,Organised,39,Medium,46,Press,42,Normal,Cover
486,8121,Angers SCO,ANG,1530,52,2010-02-22,45,Balanced,61.0,Little,35,Mixed,Organised,35,Normal,50,Normal,60,Normal,Organised,30,Deep,55,Press,30,Narrow,Offside Trap
487,8121,Angers SCO,ANG,1530,53,2011-02-22,65,Balanced,61.0,Little,50,Mixed,Organised,50,Normal,65,Normal,65,Normal,Organised,45,Medium,45,Press,50,Normal,Cover
488,8121,Angers SCO,ANG,1530,54,2012-02-22,50,Balanced,61.0,Little,50,Mixed,Organised,52,Normal,52,Normal,48,Normal,Organised,44,Medium,44,Press,51,Normal,Cover
489,8121,Angers SCO,ANG,1530,55,2013-09-20,50,Balanced,61.0,Little,50,Mixed,Organised,52,Normal,52,Normal,48,Normal,Organised,44,Medium,44,Press,51,Normal,Cover
490,8121,Angers SCO,ANG,1530,56,2014-09-19,48,Balanced,61.0,Normal,50,Mixed,Organised,40,Normal,52,Normal,48,Normal,Organised,44,Medium,44,Press,51,Normal,Cover
491,8121,Angers SCO,ANG,1530,57,2015-09-10,48,Balanced,61.0,Normal,50,Mixed,Organised,40,Normal,52,Normal,48,Normal,Organised,44,Medium,44,Press,51,Normal,Cover
492,6391,GFC Ajaccio,GAJ,110316,509,2013-09-20,61,Balanced,53.0,Little,52,Mixed,Organised,55,Normal,66,Normal,58,Normal,Organised,47,Medium,46,Press,53,Normal,Cover
493,6391,GFC Ajaccio,GAJ,110316,510,2015-09-10,48,Balanced,53.0,Normal,52,Mixed,Organised,55,Normal,53,Normal,55,Normal,Organised,42,Medium,46,Press,53,Normal,Cover
494,9823,FC Bayern Munich,BMU,21,143,2010-02-22,65,Balanced,34.0,Little,40,Mixed,Free Form,65,Normal,70,Lots,70,Lots,Free Form,70,High,40,Press,65,Normal,Cover
495,9823,FC Bayern Munich,BMU,21,144,2011-02-22,42,Balanced,34.0,Little,40,Mixed,Organised,34,Normal,30,Little,72,Lots,Free Form,39,Medium,52,Press,65,Normal,Cover
496,9823,FC Bayern Munich,BMU,21,145,2012-02-22,47,Balanced,34.0,Little,40,Mixed,Organised,34,Normal,31,Little,55,Normal,Organised,49,Medium,35,Press,50,Normal,Cover
497,9823,FC Bayern Munich,BMU,21,146,2013-09-20,56,Balanced,34.0,Little,41,Mixed,Organised,40,Normal,44,Normal,39,Normal,Organised,52,Medium,54,Press,52,Normal,Cover
498,9823,FC Bayern Munich,BMU,21,147,2014-09-19,37,Balanced,34.0,Normal,22,Short,Free Form,21,Safe,38,Normal,40,Normal,Free Form,61,Medium,59,Press,40,Normal,Cover
499,9823,FC Bayern Munich,BMU,21,148,2015-09-10,45,Balanced,24.0,Little,28,Short,Free Form,37,Normal,31,Little,22,Little,Free Form,72,High,53,Press,59,Normal,Cover
500,9790,Hamburger SV,HAM,28,549,2010-02-22,70,Fast,61.0,Little,60,Mixed,Organised,70,Risky,60,Normal,70,Lots,Organised,70,High,45,Press,60,Normal,Cover
501,9790,Hamburger SV,HAM,28,550,2011-02-22,52,Balanced,61.0,Little,29,Short,Organised,61,Normal,58,Normal,54,Normal,Organised,60,Medium,55,Press,52,Normal,Cover
502,9790,Hamburger SV,HAM,28,551,2012-02-22,46,Balanced,61.0,Little,40,Mixed,Organised,60,Normal,55,Normal,39,Normal,Organised,55,Medium,47,Press,48,Normal,Cover
503,9790,Hamburger SV,HAM,28,552,2013-09-20,34,Balanced,61.0,Little,38,Mixed,Organised,34,Normal,59,Normal,48,Normal,Organised,45,Medium,35,Press,58,Normal,Cover
504,9790,Hamburger SV,HAM,28,553,2014-09-19,45,Balanced,61.0,Normal,58,Mixed,Organised,60,Normal,73,Lots,62,Normal,Organised,45,Medium,32,Contain,63,Normal,Cover
505,9790,Hamburger SV,HAM,28,554,2015-09-10,42,Balanced,56.0,Normal,52,Mixed,Organised,62,Normal,58,Normal,47,Normal,Organised,44,Medium,41,Press,49,Normal,Cover
506,8178,Bayer 04 Leverkusen,LEV,32,137,2010-02-22,70,Fast,30.0,Little,30,Short,Organised,70,Risky,70,Lots,70,Lots,Organised,70,High,60,Press,70,Wide,Cover
507,8178,Bayer 04 Leverkusen,LEV,32,138,2011-02-22,67,Fast,30.0,Little,38,Mixed,Organised,51,Normal,47,Normal,55,Normal,Organised,57,Medium,39,Press,51,Normal,Cover
508,8178,Bayer 04 Leverkusen,LEV,32,139,2012-02-22,58,Balanced,30.0,Little,55,Mixed,Organised,52,Normal,55,Normal,56,Normal,Organised,50,Medium,42,Press,47,Normal,Cover
509,8178,Bayer 04 Leverkusen,LEV,32,140,2013-09-20,64,Balanced,30.0,Little,55,Mixed,Organised,52,Normal,54,Normal,37,Normal,Organised,58,Medium,38,Press,47,Normal,Cover
510,8178,Bayer 04 Leverkusen,LEV,32,141,2014-09-19,69,Fast,30.0,Little,55,Mixed,Organised,52,Normal,55,Normal,39,Normal,Organised,50,Medium,46,Press,54,Normal,Cover
511,8178,Bayer 04 Leverkusen,LEV,32,142,2015-09-10,73,Fast,29.0,Little,55,Mixed,Organised,77,Risky,54,Normal,61,Normal,Organised,61,Medium,72,Double,50,Normal,Cover
512,9789,Borussia Dortmund,DOR,22,210,2010-02-22,70,Fast,33.0,Little,45,Mixed,Organised,70,Risky,34,Normal,66,Normal,Free Form,54,Medium,70,Double,53,Normal,Offside Trap
513,9789,Borussia Dortmund,DOR,22,211,2011-02-22,73,Fast,33.0,Little,43,Mixed,Organised,60,Normal,53,Normal,64,Normal,Organised,59,Medium,67,Double,46,Normal,Cover
514,9789,Borussia Dortmund,DOR,22,212,2012-02-22,71,Fast,33.0,Little,45,Mixed,Organised,67,Risky,44,Normal,70,Lots,Free Form,58,Medium,69,Double,46,Normal,Cover
515,9789,Borussia Dortmund,DOR,22,213,2013-09-20,74,Fast,33.0,Little,45,Mixed,Organised,70,Risky,48,Normal,76,Lots,Organised,60,Medium,70,Double,48,Normal,Cover
516,9789,Borussia Dortmund,DOR,22,214,2014-09-19,76,Fast,33.0,Little,61,Mixed,Organised,53,Normal,44,Normal,73,Lots,Free Form,60,Medium,68,Double,43,Normal,Cover
517,9789,Borussia Dortmund,DOR,22,215,2015-09-10,71,Fast,37.0,Normal,40,Mixed,Organised,70,Risky,44,Normal,49,Normal,Free Form,65,Medium,71,Double,40,Normal,Cover
518,10189,FC Schalke 04,S04,34,1148,2010-02-22,65,Balanced,54.0,Little,55,Mixed,Organised,55,Normal,70,Lots,70,Lots,Organised,70,High,45,Press,70,Wide,Cover
519,10189,FC Schalke 04,S04,34,1149,2011-02-22,63,Balanced,54.0,Little,57,Mixed,Organised,55,Normal,70,Lots,62,Normal,Organised,37,Medium,67,Double,38,Normal,Cover
520,10189,FC Schalke 04,S04,34,1150,2012-02-22,50,Balanced,54.0,Little,36,Mixed,Organised,59,Normal,52,Normal,56,Normal,Organised,43,Medium,44,Press,53,Normal,Cover
521,10189,FC Schalke 04,S04,34,1151,2013-09-20,60,Balanced,54.0,Little,47,Mixed,Organised,62,Normal,54,Normal,52,Normal,Organised,45,Medium,58,Press,42,Normal,Cover
522,10189,FC Schalke 04,S04,34,1152,2014-09-19,39,Balanced,54.0,Normal,45,Mixed,Organised,42,Normal,56,Normal,41,Normal,Organised,51,Medium,51,Press,40,Normal,Cover
523,10189,FC Schalke 04,S04,34,1153,2015-09-10,58,Balanced,43.0,Normal,42,Mixed,Organised,64,Normal,61,Normal,37,Normal,Organised,55,Medium,59,Press,56,Normal,Cover
524,9904,Hannover 96,HAN,485,558,2010-02-22,55,Balanced,55.0,Little,70,Long,Organised,65,Normal,45,Normal,65,Normal,Organised,70,High,70,Double,70,Wide,Cover
525,9904,Hannover 96,HAN,485,559,2011-02-22,55,Balanced,55.0,Little,56,Mixed,Organised,55,Normal,43,Normal,53,Normal,Organised,39,Medium,37,Press,53,Normal,Cover
526,9904,Hannover 96,HAN,485,560,2012-02-22,65,Balanced,55.0,Little,58,Mixed,Organised,63,Normal,44,Normal,64,Normal,Organised,39,Medium,45,Press,47,Normal,Cover
527,9904,Hannover 96,HAN,485,561,2013-09-20,78,Fast,55.0,Little,58,Mixed,Organised,66,Normal,39,Normal,41,Normal,Organised,39,Medium,48,Press,47,Normal,Cover
528,9904,Hannover 96,HAN,485,562,2014-09-19,48,Balanced,55.0,Normal,38,Mixed,Organised,38,Normal,51,Normal,40,Normal,Organised,37,Medium,48,Press,56,Normal,Cover
529,9904,Hannover 96,HAN,485,563,2015-09-10,48,Balanced,55.0,Normal,41,Mixed,Organised,38,Normal,51,Normal,40,Normal,Organised,35,Medium,50,Press,61,Normal,Cover
530,8721,VfL Wolfsburg,WOL,175,1415,2010-02-22,65,Balanced,67.0,Little,45,Mixed,Organised,65,Normal,60,Normal,70,Lots,Organised,45,Medium,60,Press,50,Normal,Cover
531,8721,VfL Wolfsburg,WOL,175,1416,2011-02-22,65,Balanced,67.0,Little,45,Mixed,Organised,65,Normal,36,Normal,51,Normal,Organised,58,Medium,47,Press,66,Normal,Cover
532,8721,VfL Wolfsburg,WOL,175,1417,2012-02-22,54,Balanced,67.0,Little,59,Mixed,Organised,67,Risky,56,Normal,48,Normal,Organised,38,Medium,40,Press,45,Normal,Cover
533,8721,VfL Wolfsburg,WOL,175,1418,2013-09-20,58,Balanced,67.0,Little,57,Mixed,Organised,68,Risky,72,Lots,70,Lots,Organised,64,Medium,42,Press,55,Normal,Cover
534,8721,VfL Wolfsburg,WOL,175,1419,2014-09-19,58,Balanced,67.0,Lots,45,Mixed,Organised,68,Risky,60,Normal,54,Normal,Organised,59,Medium,48,Press,47,Normal,Cover
535,8721,VfL Wolfsburg,WOL,175,1420,2015-09-10,68,Fast,45.0,Normal,57,Mixed,Organised,69,Risky,66,Normal,50,Normal,Organised,66,Medium,46,Press,55,Normal,Cover
536,8722,1. FC Köln,FCK,31,420,2010-02-22,55,Balanced,53.0,Little,65,Mixed,Organised,65,Normal,40,Normal,60,Normal,Organised,45,Medium,55,Press,70,Wide,Cover
537,8722,1. FC Köln,FCK,31,421,2011-02-22,58,Balanced,53.0,Little,71,Long,Organised,42,Normal,39,Normal,50,Normal,Organised,40,Medium,40,Press,56,Normal,Cover
538,8722,1. FC Köln,FCK,31,422,2012-02-22,53,Balanced,53.0,Little,53,Mixed,Organised,57,Normal,44,Normal,57,Normal,Organised,43,Medium,55,Press,67,Wide,Cover
539,8722,1. FC Köln,FCK,31,423,2013-09-20,60,Balanced,53.0,Little,56,Mixed,Organised,57,Normal,44,Normal,57,Normal,Organised,43,Medium,55,Press,67,Wide,Cover
540,8722,1. FC Köln,FCK,31,424,2014-09-19,59,Balanced,53.0,Normal,57,Mixed,Organised,53,Normal,47,Normal,59,Normal,Organised,57,Medium,46,Press,54,Normal,Cover
541,8722,1. FC Köln,FCK,31,425,2015-09-10,59,Balanced,47.0,Normal,65,Mixed,Organised,57,Normal,36,Normal,71,Lots,Organised,42,Medium,56,Press,51,Normal,Cover
542,9810,Eintracht Frankfurt,EFR,1824,372,2010-02-22,60,Balanced,48.0,Little,35,Mixed,Organised,35,Normal,70,Lots,60,Normal,Organised,65,Medium,30,Contain,45,Normal,Cover
543,9810,Eintracht Frankfurt,EFR,1824,373,2011-02-22,52,Balanced,48.0,Little,43,Mixed,Organised,62,Normal,62,Normal,41,Normal,Organised,48,Medium,50,Press,53,Normal,Cover
544,9810,Eintracht Frankfurt,EFR,1824,374,2012-02-22,38,Balanced,48.0,Little,34,Mixed,Organised,47,Normal,45,Normal,48,Normal,Organised,46,Medium,45,Press,54,Normal,Cover
545,9810,Eintracht Frankfurt,EFR,1824,375,2013-09-20,41,Balanced,48.0,Little,34,Mixed,Organised,47,Normal,45,Normal,48,Normal,Organised,46,Medium,45,Press,57,Normal,Cover
546,9810,Eintracht Frankfurt,EFR,1824,376,2014-09-19,63,Balanced,48.0,Normal,42,Mixed,Organised,57,Normal,50,Normal,52,Normal,Organised,43,Medium,46,Press,55,Normal,Cover
547,9810,Eintracht Frankfurt,EFR,1824,377,2015-09-10,51,Balanced,41.0,Normal,38,Mixed,Organised,47,Normal,58,Normal,40,Normal,Organised,48,Medium,42,Press,55,Normal,Cover
548,8177,Hertha BSC Berlin,HBE,166,580,2010-02-22,60,Balanced,52.0,Little,50,Mixed,Organised,45,Normal,55,Normal,55,Normal,Organised,55,Medium,30,Contain,55,Normal,Cover
549,8177,Hertha BSC Berlin,HBE,166,581,2011-02-22,59,Balanced,52.0,Little,43,Mixed,Organised,56,Normal,50,Normal,66,Normal,Organised,50,Medium,43,Press,55,Normal,Cover
550,8177,Hertha BSC Berlin,HBE,166,582,2012-02-22,48,Balanced,52.0,Little,45,Mixed,Organised,45,Normal,51,Normal,46,Normal,Organised,50,Medium,50,Press,55,Normal,Cover
551,8177,Hertha BSC Berlin,HBE,166,583,2013-09-20,40,Balanced,52.0,Little,55,Mixed,Organised,63,Normal,46,Normal,63,Normal,Organised,50,Medium,38,Press,55,Normal,Cover
552,8177,Hertha BSC Berlin,HBE,166,584,2014-09-19,68,Fast,52.0,Normal,55,Mixed,Organised,51,Normal,59,Normal,59,Normal,Organised,41,Medium,60,Press,51,Normal,Cover
553,8177,Hertha BSC Berlin,HBE,166,585,2015-09-10,47,Balanced,44.0,Normal,55,Mixed,Organised,59,Normal,68,Lots,45,Normal,Organised,50,Medium,45,Press,57,Normal,Cover
554,9912,DSC Arminia Bielefeld,BIE,159,66,2010-02-22,40,Balanced,49.0,Little,65,Mixed,Organised,45,Normal,70,Lots,50,Normal,Organised,45,Medium,40,Press,50,Normal,Cover
555,9912,DSC Arminia Bielefeld,BIE,159,67,2011-02-22,46,Balanced,49.0,Little,58,Mixed,Organised,45,Normal,33,Little,42,Normal,Organised,38,Medium,48,Press,50,Normal,Cover
556,9912,DSC Arminia Bielefeld,BIE,159,68,2014-09-19,62,Balanced,49.0,Normal,55,Mixed,Organised,56,Normal,51,Normal,52,Normal,Organised,36,Medium,54,Press,48,Normal,Cover
557,8697,SV Werder Bremen,WBR,38,1373,2010-02-22,70,Fast,55.0,Little,40,Mixed,Organised,70,Risky,40,Normal,70,Lots,Organised,70,High,65,Press,70,Wide,Cover
558,8697,SV Werder Bremen,WBR,38,1374,2011-02-22,64,Balanced,55.0,Little,40,Mixed,Organised,65,Normal,48,Normal,64,Normal,Organised,64,Medium,48,Press,68,Wide,Cover
559,8697,SV Werder Bremen,WBR,38,1375,2012-02-22,54,Balanced,55.0,Little,40,Mixed,Organised,68,Risky,58,Normal,48,Normal,Organised,49,Medium,50,Press,65,Normal,Cover
560,8697,SV Werder Bremen,WBR,38,1376,2013-09-20,68,Fast,55.0,Little,33,Short,Organised,71,Risky,67,Lots,78,Lots,Organised,60,Medium,50,Press,64,Normal,Cover
561,8697,SV Werder Bremen,WBR,38,1377,2014-09-19,40,Balanced,55.0,Normal,47,Mixed,Organised,37,Normal,40,Normal,51,Normal,Organised,40,Medium,50,Press,45,Normal,Cover
562,8697,SV Werder Bremen,WBR,38,1378,2015-09-10,56,Balanced,55.0,Normal,63,Mixed,Organised,68,Risky,66,Normal,58,Normal,Organised,63,Medium,47,Press,73,Wide,Cover
563,8398,FC Energie Cottbus,COT,162,390,2010-02-22,45,Balanced,47.0,Little,55,Mixed,Organised,30,Safe,55,Normal,45,Normal,Organised,68,High,70,Double,68,Wide,Cover
564,8398,FC Energie Cottbus,COT,162,391,2011-02-22,64,Balanced,47.0,Little,55,Mixed,Organised,71,Risky,38,Normal,52,Normal,Organised,58,Medium,48,Press,40,Normal,Cover
565,8398,FC Energie Cottbus,COT,162,392,2012-02-22,50,Balanced,47.0,Little,48,Mixed,Organised,47,Normal,67,Lots,53,Normal,Organised,57,Medium,47,Press,52,Normal,Cover
566,8398,FC Energie Cottbus,COT,162,393,2013-09-20,50,Balanced,47.0,Little,48,Mixed,Organised,47,Normal,67,Lots,53,Normal,Organised,57,Medium,47,Press,52,Normal,Cover
567,8398,FC Energie Cottbus,COT,162,394,2014-09-19,39,Balanced,47.0,Normal,40,Mixed,Organised,52,Normal,67,Lots,56,Normal,Organised,47,Medium,55,Press,52,Normal,Cover
568,8226,TSG 1899 Hoffenheim,HOF,10029,591,2010-02-22,70,Fast,49.0,Little,30,Short,Organised,70,Risky,55,Normal,55,Normal,Organised,65,Medium,70,Double,65,Normal,Offside Trap
569,8226,TSG 1899 Hoffenheim,HOF,10029,592,2011-02-22,75,Fast,49.0,Little,35,Mixed,Organised,72,Risky,51,Normal,68,Lots,Free Form,68,High,50,Press,52,Normal,Cover
570,8226,TSG 1899 Hoffenheim,HOF,10029,593,2012-02-22,61,Balanced,49.0,Little,53,Mixed,Organised,42,Normal,62,Normal,54,Normal,Organised,47,Medium,59,Press,40,Normal,Cover
571,8226,TSG 1899 Hoffenheim,HOF,10029,594,2013-09-20,32,Slow,49.0,Little,53,Mixed,Organised,36,Normal,62,Normal,64,Normal,Organised,47,Medium,52,Press,45,Normal,Cover
572,8226,TSG 1899 Hoffenheim,HOF,10029,595,2014-09-19,68,Fast,49.0,Normal,63,Mixed,Organised,68,Risky,38,Normal,55,Normal,Free Form,56,Medium,57,Press,54,Normal,Cover
573,8226,TSG 1899 Hoffenheim,HOF,10029,596,2015-09-10,69,Fast,49.0,Normal,53,Mixed,Organised,66,Normal,62,Normal,59,Normal,Organised,63,Medium,61,Press,38,Normal,Cover
574,9788,Borussia Mönchengladbach,GLA,23,216,2010-02-22,65,Balanced,53.0,Little,45,Mixed,Organised,50,Normal,70,Lots,65,Normal,Organised,55,Medium,40,Press,65,Normal,Cover
575,9788,Borussia Mönchengladbach,GLA,23,217,2011-02-22,63,Balanced,53.0,Little,46,Mixed,Organised,60,Normal,51,Normal,61,Normal,Organised,49,Medium,58,Press,49,Normal,Cover
576,9788,Borussia Mönchengladbach,GLA,23,218,2012-02-22,57,Balanced,53.0,Little,64,Mixed,Organised,54,Normal,48,Normal,55,Normal,Organised,33,Deep,43,Press,38,Normal,Cover
577,9788,Borussia Mönchengladbach,GLA,23,219,2013-09-20,76,Fast,53.0,Little,40,Mixed,Organised,66,Normal,48,Normal,30,Little,Free Form,33,Deep,53,Press,41,Normal,Cover
578,9788,Borussia Mönchengladbach,GLA,23,220,2014-09-19,31,Slow,53.0,Normal,32,Short,Organised,38,Normal,26,Little,49,Normal,Free Form,43,Medium,50,Press,41,Normal,Cover
579,9788,Borussia Mönchengladbach,GLA,23,221,2015-09-10,31,Slow,53.0,Normal,32,Short,Organised,38,Normal,26,Little,49,Normal,Free Form,41,Medium,48,Press,39,Normal,Cover
580,10269,VfB Stuttgart,STU,36,1330,2010-02-22,70,Fast,61.0,Little,30,Short,Organised,60,Normal,70,Lots,70,Lots,Organised,65,Medium,50,Press,60,Normal,Cover
